ph,year,seccion,manzana,grafico,division,latitud,longitud,direccion_nominatim
5179,1974.0,9.0,170.0,9.0,,-32.9497138,-60.657853,Santiago 1308
10651,1985.0,9.0,170.0,14.0,,-32.950299,-60.65797800000001,Santiago 1380
6943,1977.0,9.0,170.0,16.0,,-32.9504824,-60.65805759999999,Santiago 1400
5832,1975.0,9.0,170.0,19.0,,-32.9503052,-60.6583628,9 de Julio 2440
22032,2022.0,9.0,170.0,24.0,,-32.950292000000005,-60.659065,Pueyrredón 1389
11635,1988.0,9.0,170.0,25.0,,-32.9501796,-60.659036400000005,Pueyrredón 1377
14363,1998.0,9.0,170.0,25.0,,-32.950108799999995,-60.6590184,Pueyrredón 1371
10157,1984.0,9.0,170.0,26.0,,-32.950043375,-60.658890125000006,Pueyrredón 1361
4529,1972.0,9.0,170.0,30.0,,-32.949722,-60.65884883333333,Pueyrredón 1325
22236,2021.0,9.0,171.0,1.0,,-32.9497696,-60.657527400000006,Santiago 1307
3646,1970.0,9.0,171.0,5.0,,-32.950077,-60.65718137499999,3 de Febrero 2373
8948,1981.0,9.0,171.0,7.0,,-32.950116888888886,-60.65693988888889,3 de Febrero 2347
3184,1969.0,9.0,171.0,8.0,,-32.949897,-60.65681059999999,3 de Febrero 2337
2058,1965.0,9.0,171.0,12.0,,-32.950102875,-60.65657225,Alvear 1324
20380,2017.0,9.0,171.0,15.0,,-32.950372666666674,-60.65689066666667,9 de Julio 2332
17264,2009.0,9.0,171.0,16.0,,-32.950494,-60.65685066666668,9 de Julio 2326
3351,,9.0,171.0,17.0,,-32.95072759999999,-60.656635,Alvear 1392
2635,1967.0,9.0,171.0,17.0,,-32.9507118,-60.656723,9 de Julio 2310
17742,2010.0,9.0,171.0,20.0,,-32.950631400000006,-60.6569838,9 de Julio 2336
473,1956.0,9.0,171.0,21.0,,-32.950615000000006,-60.6570738,9 de Julio 2346
509,1956.0,9.0,171.0,22.0,,-32.950520857142855,-60.65714628571428,9 de Julio 2356
18714,2013.0,9.0,171.0,24.0,,-32.95050714285714,-60.65738871428572,9 de Julio 2380
14251,1997.0,9.0,171.0,26.0,,-32.950544666666666,-60.65764233333332,Santiago 1397
20775,2018.0,9.0,171.0,33.0,,-32.95002366666667,-60.65753483333333,Santiago 1337
19013,2014.0,9.0,171.0,34.0,,-32.9499525,-60.65751683333334,Santiago 1327
21730,2022.0,9.0,171.0,35.0,,-32.949872285714285,-60.65749671428572,Santiago 1319
4614,1973.0,9.0,172.0,1.0,,-32.9500302,-60.656135000000006,Alvear 1307
7435,1978.0,9.0,172.0,2.0,,-32.950114375,-60.65597162500001,3 de Febrero 2279
14939,2000.0,9.0,172.0,3.0,,-32.950048,-60.655841,3 de Febrero 2267
5716,1974.0,9.0,172.0,8.0,,-32.950521875,-60.655596,Bulevar Nicasio Oroño 1398
3805,1971.0,9.0,172.0,11.0,,-32.95086683333333,-60.65549533333333,9 de Julio 2232
21029,2019.0,9.0,172.0,13.0,,-32.950827,-60.65565,9 de Julio 2226
22279,2023.0,9.0,172.0,15.0,,-32.950791,-60.655912,9 de Julio 2270
21715,2021.0,9.0,172.0,16.0,,-32.950829,-60.656028,9 de Julio 2272
22317,2022.0,9.0,172.0,16.0,,-32.950829,-60.656028,9 de Julio 2272
8111,1979.0,9.0,172.0,18.0,,-32.950780333333334,-60.6562315,9 de Julio 2288
5933,1975.0,9.0,172.0,19.0,,-32.9507992,-60.656349,Alvear 1391
579,1957.0,9.0,172.0,24.0,,-32.950297,-60.656090375000005,Alvear 1333
7357,1978.0,9.0,172.0,25.0,,-32.950217333333335,-60.656115666666665,Alvear 1325
13129,1993.0,9.0,174.0,1.0,,-32.944718,-60.6917492,9 de Julio 4899
4368,1972.0,9.0,174.0,7.0,,-32.945673799999994,-60.69157740000001,Pasaje Newbery 1498
5288,1974.0,9.0,174.0,8.0,,-32.94562216666666,-60.69166183333334,Zeballos 4872
15286,2004.0,9.0,174.0,18.0,,-32.944819,-60.6911122,9 de Julio 4841
6612,1977.0,9.0,175.0,3.0,,-32.94504716666667,-60.69015516666667,9 de Julio 4779
10137,1984.0,9.0,175.0,5.0,,-32.94510433333333,-60.690048,Pasaje Dumont 1410
4302,1972.0,9.0,175.0,15.0,,-32.945914,-60.6902558,Zeballos 4766
11585,1988.0,9.0,175.0,16.0,,-32.94585266666667,-60.69035916666667,Zeballos 4778
15728,2004.0,9.0,175.0,19.0,,-32.945748571428574,-60.69056971428572,Carriego 1489
11240,1986.0,9.0,175.0,29.0,,-32.945064,-60.68975280000001,9 de Julio 4739
7432,1974.0,9.0,176.0,12.0,,-32.9458856,-60.6888914,Pasaje Coolidge 1472
12163,1989.0,9.0,176.0,29.0,,-32.9453396,-60.6884056,Pasaje Coolidge 1401
13032,1993.0,9.0,176.0,38.0,,-32.945812000000004,-60.688192400000005,Pascual Rosas 1448
5621,1975.0,9.0,177.0,1.0,,-32.94626916666666,-60.687865,Pascual Rosas 1487
12502,1991.0,9.0,177.0,1.0,,-32.9458168,-60.687741800000005,Pascual Rosas 1437
10518,1985.0,9.0,177.0,2.0,,-32.94637457142857,-60.687071,Zeballos 4522
6873,1977.0,9.0,177.0,2.0,,-32.9463505,-60.68749187499999,Zeballos 4564
20930,2019.0,9.0,177.0,2.0,,-32.9456238,-60.68730459999999,9 de Julio 4567
11446,1987.0,9.0,178.0,7.0,,-32.94583514285715,-60.685815,9 de Julio 4453
12027,1989.0,9.0,178.0,12.0,,-32.94589266666666,-60.685367500000005,9 de Julio 4407
9074,1981.0,9.0,178.0,15.0,,-32.9461514,-60.6853798,General Madariaga 4402
14612,1999.0,9.0,178.0,18.0,,-32.94610514285715,-60.68559242857142,General Madariaga 4424
9577,1982.0,9.0,178.0,25.0,,-32.94603157142858,-60.686255,General Madariaga 4492
19849,2016.0,9.0,178.0,26.0,,-32.946047400000005,-60.6864004,General Madariaga 4500
4726,1973.0,9.0,178.0,32.0,,-32.94633736363637,-60.686179,General Madariaga 4479
11035,1986.0,9.0,178.0,39.0,,-32.9463984,-60.68546679999999,General Madariaga 4403
9723,1982.0,9.0,178.0,42.0,,-32.946777999999995,-60.685498800000005,Zeballos 4402
20270,2017.0,9.0,179.0,7.0,,-32.946287,-60.68439085714287,9 de Julio 4345
20343,2017.0,9.0,179.0,7.0,,-32.94604933333333,-60.68432166666667,9 de Julio 4341
7546,1978.0,9.0,179.0,19.0,,-32.94665316666667,-60.68421383333333,Valparaíso 1466
13580,1995.0,9.0,179.0,32.0,,-32.9468185,-60.6851065,Zeballos 4398
1304,2019.0,9.0,180.0,3.0,,-32.946349285714284,-60.68337757142858,9 de Julio 4281
10167,1984.0,9.0,180.0,5.0,,-32.9463454,-60.6831952,9 de Julio 4263
2365,1966.0,9.0,180.0,6.0,,-32.946481666666664,-60.683125444444464,9 de Julio 4253
7107,1978.0,9.0,180.0,11.0,,-32.9463816,-60.682593,Río de Janeiro 1404
9575,1982.0,9.0,180.0,12.0,,-32.946488599999995,-60.68262,Río de Janeiro 1414
18014,2011.0,9.0,180.0,24.0,,-32.947014714285714,-60.68296671428572,Zeballos 4220
2267,1966.0,9.0,180.0,32.0,,-32.9470868,-60.683809,Zeballos 4300
17451,2009.0,9.0,181.0,2.0,,-32.94665416666666,-60.680724833333336,9 de Julio 4099
16335,2006.0,9.0,181.0,5.0,,-32.94686566666667,-60.6805595,Pasaje Coronel Domínguez 1418
14715,1999.0,9.0,181.0,10.0,,-32.94723333333334,-60.680658500000014,Pasaje Coronel Domínguez 1458
14472,1998.0,9.0,181.0,14.0,,-32.9476198,-60.6806682,Pasaje Coronel Domínguez 1498
17765,2010.0,9.0,181.0,16.0,,-32.947570125,-60.6808405,Zeballos 4080
7180,1978.0,9.0,181.0,18.0,,-32.94744983333333,-60.68093183333334,Bulevar Nicolás Avellaneda 1487
6435,1976.0,9.0,181.0,24.0,,-32.94697842857143,-60.68082085714285,Bulevar Nicolás Avellaneda 1433
152,1953.0,9.0,181.0,25.0,,-32.946903199999994,-60.6808404,Bulevar Nicolás Avellaneda 1427
21415,2020.0,9.0,181.0,27.0,,-32.946793,-60.6801584,9 de Julio 4037
4133,2025.0,9.0,181.0,37.0,,-32.947364,-60.6800484,Lavalle 1462
11765,1988.0,9.0,181.0,38.0,,-32.947446166666666,-60.680065000000006,Lavalle 1470
11434,1987.0,9.0,181.0,39.0,,-32.9475354,-60.68001019999999,Lavalle 1478
17822,2010.0,9.0,181.0,42.0,,-32.9477556,-60.68009059999999,Zeballos 4006
14829,2000.0,9.0,181.0,49.0,,-32.947398166666666,-60.680332,Pasaje Coronel Domínguez 1467
4515,,9.0,181.0,50.0,,-32.947313,-60.6802875,Pasaje Coronel Domínguez 1457
19032,2014.0,9.0,181.0,51.0,,-32.94723242857143,-60.6802597142857,Pasaje Coronel Domínguez 1449
13688,1995.0,9.0,182.0,1.0,,-32.946931,-60.67954040000001,Lavalle 1403
22300,2023.0,9.0,182.0,8.0,,-32.94709857142857,-60.678904,9 de Julio 3941
14162,1997.0,9.0,182.0,12.0,,-32.94711533333333,-60.67850288888889,9 de Julio 3903
1933,1965.0,9.0,182.0,14.0,,-32.9472998,-60.6785568,Alsina 1424
3884,1971.0,9.0,182.0,20.0,,-32.947287,-60.6791574,Zavalla 3960
10966,1986.0,9.0,182.0,22.0,,-32.9472548,-60.67933839999999,Zavalla 3978
10547,1985.0,9.0,182.0,29.0,,-32.94751142857143,-60.67949514285714,Zavalla 3988
16611,2007.0,9.0,182.0,30.0,,-32.947500000000005,-60.67940639999999,Zavalla 3980
9695,1982.0,9.0,182.0,31.0,,-32.947583333333334,-60.67933300000001,Zavalla 3972
7042,1978.0,9.0,182.0,35.0,,-32.94765483333334,-60.678956500000005,Zavalla 3936
16602,2007.0,9.0,182.0,51.0,,-32.947770428571424,-60.67956071428572,Zeballos 3984
4087,1971.0,9.0,183.0,2.0,,-32.94725842857143,-60.67800985714285,9 de Julio 3885
22249,2023.0,9.0,183.0,7.0,,-32.94729971428571,-60.677546,9 de Julio 3841
5853,1975.0,9.0,183.0,11.0,,-32.94731516666667,-60.67717016666666,9 de Julio 6605
13910,1996.0,9.0,183.0,18.0,,-32.9475695,-60.67752933333333,Zavalla 3832
91,1952.0,9.0,183.0,25.0,,-32.9474816,-60.678253000000005,Alsina 1435
15756,2004.0,9.0,183.0,31.0,,-32.9477722,-60.677953,Zavalla 3867
11498,1987.0,9.0,183.0,32.0,,-32.94792057142857,-60.67789285714286,Zavalla 3859
13553,1995.0,9.0,183.0,36.0,,-32.94793983333333,-60.67751233333333,Zavalla 3823
4681,1973.0,9.0,183.0,37.0,,-32.94790357142857,-60.677271000000005,Aaron Castellanos 1462
16054,2005.0,9.0,183.0,38.0,,-32.9478828,-60.67741259999999,Zavalla 3813
6518,1976.0,9.0,183.0,50.0,,-32.947976166666656,-60.67834066666666,Alsina 1489
6480,1976.0,9.0,184.0,6.0,,-32.947580333333335,-60.676189666666666,9 de Julio 3739
16502,2007.0,9.0,184.0,14.0,,-32.9479504,-60.675821600000006,Zavalla 3702
5556,1975.0,9.0,184.0,17.0,,-32.9478676,-60.6761824,Zavalla 3732
18660,2013.0,9.0,184.0,18.0,,-32.94780566666666,-60.676246,Zavalla 3738
7567,1978.0,9.0,184.0,28.0,,-32.947998,-60.676924500000005,Zavalla 3797
15734,2004.0,9.0,184.0,32.0,,-32.948036,-60.6765088,Zavalla 3757
19153,2014.0,9.0,184.0,36.0,,-32.94820514285714,-60.67615185714286,Zavalla 3721
8755,1980.0,9.0,184.0,38.0,,-32.94817583333333,-60.675933500000006,Zavalla 3701
13527,1995.0,9.0,184.0,40.0,,-32.94831069999999,-60.6760823,Zeballos 3730
20165,2017.0,9.0,185.0,7.0,,-32.94792872727273,-60.67489481818181,9 de Julio 3647
2984,1968.0,9.0,185.0,9.0,,-32.94785883333333,-60.674659166666665,9 de Julio 3625
20311,,9.0,185.0,14.0,,-32.947998125,-60.67460525,San Nicolás 1426
12790,1992.0,9.0,185.0,19.0,,-32.9485662,-60.6746076,San Nicolás 1486
4853,1973.0,9.0,185.0,20.0,,-32.94872533333333,-60.67466616666667,Zeballos 3606
5631,1975.0,9.0,185.0,23.0,,-32.9485428,-60.675668,Zeballos 3700
6688,1977.0,9.0,185.0,24.0,,-32.94831266666667,-60.67550377777778,Constitución 1471
12172,1990.0,9.0,185.0,25.0,,-32.948235000000004,-60.6755182,Constitución 1463
9858,1983.0,9.0,186.0,1.0,,-32.947920833333335,-60.67401616666667,9 de Julio 3597
21824,2025.0,9.0,186.0,1.0,,-32.947866285714284,-60.67408742857142,San Nicolás 1401
19308,2014.0,9.0,186.0,4.0,,-32.948021999999995,-60.673737200000005,Zeballos 3548
1199,1961.0,9.0,186.0,11.0,,-32.94842075,-60.673310625000006,Zeballos 3548
4879,1973.0,9.0,186.0,18.0,,-32.9489768,-60.6732988,Zeballos 3508
5530,1974.0,9.0,187.0,6.0,,-32.94827016666667,-60.672289,9 de Julio 3461
5201,1974.0,9.0,187.0,8.0,,-32.948345333333336,-60.671819500000005,9 de Julio 3415
8789,1980.0,9.0,187.0,8.0,,-32.9483154,-60.671697400000006,9 de Julio 6784
4700,1973.0,9.0,187.0,9.0,,-32.948411,-60.6717214,Iriondo 1414
12873,1992.0,9.0,187.0,14.0,,-32.94916283333333,-60.672039833333336,Zeballos 3418
9796,1983.0,9.0,187.0,14.0,,-32.9491136,-60.6719056,Iriondo 1492
18107,2011.0,9.0,187.0,17.0,,-32.949085636363634,-60.67208654545455,Zeballos 3422
16052,2005.0,9.0,187.0,21.0,,-32.948241142857135,-60.672690571428575,Cafferata 1411
19995,2016.0,9.0,188.0,7.0,,-32.948564874999995,-60.670772,9 de Julio 3345
15121,2001.0,9.0,188.0,8.0,,-32.948552888888884,-60.67063288888889,9 de Julio 3333
19769,2016.0,9.0,188.0,9.0,,-32.94858516666667,-60.67049916666667,9 de Julio 3321
526,1957.0,9.0,188.0,10.0,,-32.9485798,-60.6703904,9 de Julio 3313
14847,2000.0,9.0,188.0,13.0,,-32.94879571428571,-60.67077700000001,9 de Julio 3343
12921,1993.0,9.0,188.0,15.0,,-32.948983199999994,-60.6704232,Crespo 1446
21232,2020.0,9.0,188.0,15.0,,-32.9490095,-60.670871375,Zeballos 3338
18138,2011.0,9.0,188.0,18.0,,-32.949231,-60.6705,Crespo 1474
8618,1980.0,9.0,188.0,28.0,,-32.94924583333333,-60.67116516666668,Zeballos 3362
18863,2013.0,9.0,188.0,33.0,,-32.9491966,-60.671561,Iriondo 1493
8567,1980.0,9.0,188.0,34.0,,-32.949121000000005,-60.6713786,Zeballos 3382
20034,2017.0,9.0,188.0,38.0,,-32.94915322222223,-60.67075411111111,Zeballos 3326
12660,1991.0,9.0,189.0,2.0,,-32.948971083333326,-60.66954291666667,Zavalla 3250
17816,2010.0,9.0,189.0,2.0,,-32.948901,-60.66999900000001,Crespo 1429
20525,2018.0,9.0,189.0,2.0,,-32.948891285714296,-60.66968409523808,9 de Julio 3269
22196,2023.0,9.0,189.0,2.0,,-32.9486942,-60.66948219999999,9 de Julio 3253
18631,2012.0,9.0,189.0,3.0,,-32.94893675,-60.66941062499999,9 de Julio 3243
15572,2003.0,9.0,189.0,4.0,,-32.94878875,-60.66927125000001,9 de Julio 3231
19459,2015.0,9.0,189.0,5.0,,-32.9489175,-60.66926592857143,9 de Julio 3229
22045,2023.0,9.0,189.0,8.0,,-32.9489515,-60.66905175,Vera Mujíca 1420
11807,1988.0,9.0,189.0,11.0,,-32.9490938,-60.66912060000001,Vera Mujíca 1436
18035,2011.0,9.0,189.0,12.0,,-32.949215800000005,-60.6691516,Zavalla 3208
18899,2013.0,9.0,189.0,14.0,,-32.94908233333334,-60.66937066666667,Zavalla 3230
8337,1980.0,9.0,189.0,15.0,,-32.94909628571429,-60.66947628571429,Zavalla 3240
11330,1987.0,9.0,189.0,19.0,,-32.94907916666667,-60.6698795,Zavalla 3280
4782,1973.0,9.0,189.0,20.0,,-32.949075,-60.67011620000001,Crespo 1451
22119,2023.0,9.0,189.0,20.0,,-32.94905125,-60.67005037500001,Zavalla 3298
22030,2022.0,9.0,189.0,25.0,,-32.94933833333334,-60.66997533333333,Zavalla 3283
21145,2019.0,9.0,189.0,31.0,,-32.949437399999994,-60.669426,Zavalla 3229
21393,2021.0,9.0,189.0,34.0,,-32.949442,-60.6691334,Zavalla 3201
13585,1995.0,9.0,189.0,36.0,,-32.94960433333333,-60.66921633333333,Vera Mujíca 1492
8380,1980.0,9.0,189.0,40.0,,-32.949596166666666,-60.6695515,Zeballos 3238
8216,1980.0,9.0,189.0,44.0,,-32.949539200000004,-60.6699252,Zeballos 3276
7907,1979.0,9.0,189.0,45.0,,-32.949516,-60.67002016666667,Zeballos 3284
16453,2007.0,9.0,190.0,2.0,,-32.94899809090909,-60.66824745454544,Zeballos 3185
5505,1974.0,9.0,190.0,3.0,,-32.9490276,-60.66814419999999,9 de Julio 3147
21243,2020.0,9.0,190.0,6.0,,-32.94908525,-60.667853,9 de Julio 3119
20847,2018.0,9.0,190.0,9.0,,-32.949374000000006,-60.66779428571429,Zavalla 3212
21692,2020.0,9.0,190.0,9.0,,-32.94932357142857,-60.66778171428572,Zavalla 3212
20082,2016.0,9.0,190.0,10.0,,-32.949298,-60.66791171428572,Zavalla 3212
19770,2016.0,9.0,190.0,11.0,,-32.9492836,-60.66801919999999,Zavalla 3212
17581,2010.0,9.0,190.0,14.0,,-32.94924314285714,-60.66831271428571,Zeballos 3185
7759,1979.0,9.0,190.0,17.0,,-32.94969733333333,-60.66840200000001,Zeballos 3185
16330,2007.0,9.0,191.0,1.0,,-32.9491444,-60.6671314,9 de Julio 3093
15933,2005.0,9.0,191.0,2.0,,-32.949158600000004,-60.6670516,9 de Julio 3085
6644,1977.0,9.0,191.0,4.0,,-32.949195200000005,-60.6668476,Villalobos 1402
6292,1976.0,9.0,191.0,10.0,,-32.949742571428565,-60.66706242857144,Villalobos 1464
20164,2017.0,9.0,191.0,14.0,,-32.9500672,-60.6670738,Villalobos 1498
12438,1990.0,9.0,191.0,17.0,,-32.9500458,-60.66741979999999,Avenida Francia 1499
18698,2013.0,9.0,191.0,18.0,,-32.9499734,-60.6674014,Avenida Francia 1493
5885,1975.0,9.0,191.0,19.0,,-32.9498985,-60.66735699999999,Avenida Francia 1485
1645,1966.0,9.0,191.0,24.0,,-32.9493924,-60.66721299999999,Avenida Francia 1455
19781,2016.0,9.0,191.0,24.0,,-32.94930933333334,-60.66718533333334,Avenida Francia 1415
16336,2006.0,9.0,191.0,31.0,,-32.949646333333334,-60.666346333333344,Suipacha 1436
13803,1996.0,9.0,191.0,34.0,,-32.949875199999994,-60.66645659999999,Suipacha 1464
10993,1986.0,9.0,191.0,36.0,,-32.9501798,-60.66660340000001,Zeballos 3020
9218,1981.0,9.0,191.0,39.0,,-32.950109833333336,-60.666812333333326,Villalobos 1499
18753,2013.0,9.0,191.0,43.0,,-32.94973483333333,-60.666674666666665,Villalobos 1457
13943,1996.0,9.0,192.0,1.0,,-32.9493394,-60.66590239999999,9 de Julio 2999
5326,1974.0,9.0,192.0,2.0,,-32.94940866666666,-60.66577516666666,9 de Julio 2987
10764,1985.0,9.0,192.0,6.0,,-32.949541125,-60.665405875,9 de Julio 2951
4686,1973.0,9.0,192.0,8.0,,-32.94954366666666,-60.66524416666668,9 de Julio 2935
717,1958.0,9.0,192.0,8.0,,-32.94961425,-60.665040375,9 de Julio 2917
18223,2011.0,9.0,192.0,11.0,,-32.949833,-60.66492480000001,Monroe 2901
19629,2015.0,9.0,192.0,21.0,,-32.94980028571429,-60.66596871428572,Monroe 2987
17502,2010.0,9.0,192.0,37.0,,-32.9500192,-60.66501939999999,Monroe 2903
3682,1971.0,9.0,192.0,38.0,,-32.950089142857145,-60.66508271428571,Monroe 2909
10284,1984.0,9.0,192.0,46.0,,-32.950259,-60.66568642857144,Zeballos 2958
2496,1967.0,9.0,193.0,1.0,,-32.949569,-60.66458720000001,Pablo Ricchieri 1401
8825,1981.0,9.0,193.0,4.0,,-32.949729166666664,-60.66418333333333,9 de Julio 2865
21403,2020.0,9.0,193.0,13.0,,-32.9500934,-60.66365939999999,Monroe 2808
1333,1961.0,9.0,193.0,26.0,,-32.950137999999995,-60.6646208,Monroe 2893
7322,1978.0,9.0,193.0,36.0,,-32.950306999999995,-60.663685,Monroe 2803
22000,2022.0,9.0,193.0,37.0,,-32.950384199999995,-60.6637046,Monroe 2803
15362,2002.0,9.0,193.0,43.0,,-32.95050372727273,-60.66404645454544,Zeballos 2830
9072,1981.0,9.0,193.0,48.0,,-32.950467333333336,-60.66453722222223,Zeballos 2876
1804,2016.0,9.0,193.0,49.0,,-32.95046575,-60.66460091666666,Zeballos 2882
5364,1974.0,9.0,193.0,51.0,,-32.9503795,-60.6646617,Pablo Ricchieri 1485
14536,1999.0,9.0,193.0,52.0,,-32.950269454545456,-60.664702181818186,Pablo Ricchieri 1475
20104,2016.0,9.0,193.0,13.0,,-32.94997683333334,-60.66372233333334,Monroe 2816
1150,1960.0,9.0,194.0,1.0,,-32.9499574,-60.663218400000005,Avenida Ovidio Lagos 1413
1817,1964.0,9.0,194.0,5.0,,-32.949967599999994,-60.6628886,9 de Julio 2769
1185,1961.0,9.0,194.0,15.0,,-32.9500058,-60.66214599999999,9 de Julio 2701
6379,1976.0,9.0,194.0,17.0,,-32.950112333333344,-60.66220983333333,Callao 1412
21521,2021.0,9.0,194.0,24.0,,-32.950236499999995,-60.6625385,Monroe 2730
1383,1984.0,9.0,194.0,27.0,,-32.95019883333333,-60.66274766666666,Monroe 2750
13725,1995.0,9.0,194.0,29.0,,-32.950197,-60.6628796,Monroe 2762
4079,1971.0,9.0,194.0,45.0,,-32.95058516666666,-60.6628065,Monroe 2747
4998,1974.0,9.0,194.0,48.0,,-32.95061816666667,-60.6626235,Monroe 2729
6797,1977.0,9.0,194.0,50.0,,-32.950558,-60.6624702,Monroe 2715
730,2025.0,9.0,194.0,73.0,,-32.9507458,-60.6634176,Zeballos 2798
6085,1975.0,9.0,194.0,75.0,,-32.950614,-60.663343,Avenida Ovidio Lagos 1485
11175,1986.0,9.0,194.0,76.0,,-32.950540625,-60.66328,Avenida Ovidio Lagos 1475
13334,1994.0,9.0,195.0,1.0,,-32.95010119999999,-60.661805,9 de Julio 2699
6970,1976.0,9.0,195.0,1.0,,-32.95016533333333,-60.661627333333335,9 de Julio 2683
9134,1981.0,9.0,195.0,1.0,,-32.9501998,-60.6614102,9 de Julio 2661
9400,1982.0,9.0,195.0,1.0,,-32.9502182,-60.6613054,9 de Julio 2651
7908,1979.0,9.0,195.0,1.0,,-32.95030716666667,-60.661226166666665,9 de Julio 2643
13577,1995.0,9.0,195.0,1.0,,-32.95049255555556,-60.66112566666667,9 de Julio 2629
13804,1996.0,9.0,195.0,1.0,,-32.950418142857146,-60.66110528571429,9 de Julio 2629
682,1975.0,9.0,195.0,3.0,,-32.9502748,-60.6608364,9 de Julio 2607
16943,2008.0,9.0,195.0,5.0,,-32.95052914285714,-60.66092785714285,Martín Rodríguez 1434
16672,2008.0,9.0,195.0,7.0,,-32.95069339999999,-60.6609618,Martín Rodríguez 1452
21369,2020.0,9.0,195.0,13.0,,-32.9511574,-60.6611584,Zeballos 2616
15419,2003.0,9.0,195.0,14.0,,-32.95106875,-60.66122025,Zeballos 2624
21746,2021.0,9.0,195.0,19.0,,-32.9509275,-60.66182037499999,Zeballos 2680
12240,1990.0,9.0,195.0,20.0,,-32.950960200000004,-60.6619266,Zeballos 2690
5017,1974.0,9.0,195.0,21.0,,-32.950919000000006,-60.6620488,Zeballos 2700
19865,2016.0,9.0,195.0,21.0,,-32.9509972,-60.6620686,Zeballos 2700
21633,2021.0,9.0,195.0,21.0,,-32.95084542857143,-60.66200914285714,Callao 1485
14338,1998.0,9.0,195.0,27.0,,-32.9506933,-60.6611495,Martín Rodríguez 1456
8966,1981.0,9.0,195.0,31.0,,-32.950623,-60.661517,Zeballos 2658
11948,1989.0,9.0,195.0,33.0,,-32.95057966666667,-60.66173183333334,Callao 1449
9172,1981.0,9.0,195.0,35.0,,-32.9505594,-60.6619732,Callao 1453
6257,1976.0,9.0,195.0,36.0,,-32.95048975,-60.661876875,Callao 1443
6178,1976.0,9.0,195.0,37.0,,-32.9503964,-60.661932,Callao 1435
15018,2000.0,9.0,195.0,38.0,,-32.9504192,-60.6618064,Callao 1435
11475,1987.0,9.0,195.0,39.0,,-32.95046633333333,-60.66170316666666,Callao 1437
8784,1981.0,9.0,195.0,40.0,,-32.9504858,-60.6615914,9 de Julio 2673
15390,2003.0,9.0,195.0,41.0,,-32.950504200000005,-60.661487,9 de Julio 2663
8780,1981.0,9.0,195.0,44.0,,-32.95036,-60.66134099999999,9 de Julio 2653
8413,1980.0,9.0,195.0,45.0,,-32.9503412,-60.661446,9 de Julio 2663
9081,1981.0,9.0,195.0,46.0,,-32.9503228,-60.6615504,9 de Julio 2673
10395,1984.0,9.0,195.0,47.0,,-32.95029816666667,-60.661660833333336,9 de Julio 2683
14362,1998.0,9.0,195.0,50.0,,-32.95020983333333,-60.66180633333334,Callao 1413
10159,1984.0,9.0,196.0,8.0,,-32.95080514285714,-60.65956142857142,Pueyrredón 1434
19240,2014.0,9.0,196.0,8.0,,-32.9505368,-60.6594254,Pueyrredón 1404
1508,1994.0,9.0,196.0,11.0,,-32.9509886,-60.6598454,Pueyrredón 1462
18919,2013.0,9.0,196.0,14.0,,-32.95126940000001,-60.659667,Pueyrredón 1486
21696,2021.0,9.0,196.0,16.0,,-32.951415833333336,-60.6597035,Zeballos 2504
13180,1994.0,9.0,196.0,18.0,,-32.95124425,-60.659879625,Zeballos 2526
7324,1978.0,9.0,196.0,19.0,,-32.95111457142857,-60.65994599999999,Zeballos 2534
20679,2018.0,9.0,196.0,19.0,,-32.95129042857143,-60.65999299999999,Zeballos 2536
18195,2011.0,9.0,196.0,20.0,,-32.951216,-60.660087857142855,Zeballos 2546
20216,2017.0,9.0,196.0,25.0,,-32.951212333333324,-60.660636,Zeballos 2600
20039,2016.0,9.0,196.0,29.0,,-32.9508385,-60.66058666666667,Martín Rodríguez 1457
10779,1985.0,9.0,196.0,29.0,,-32.95088728571429,-60.66037285714286,Martín Rodríguez 1457
16255,2006.0,9.0,196.0,31.0,,-32.9507244,-60.6603703,Martín Rodríguez 1439
19523,2015.0,9.0,197.0,2.0,,-32.950676,-60.658968,9 de Julio 2489
4617,1973.0,9.0,197.0,4.0,,-32.95066542857143,-60.65876028571429,9 de Julio 2469
7605,1978.0,9.0,197.0,5.0,,-32.950722199999994,-60.6586804,9 de Julio 2461
7285,1978.0,9.0,197.0,7.0,,-32.950818,-60.65846283333334,9 de Julio 2437
8179,1979.0,9.0,197.0,8.0,,-32.95081583333333,-60.658373833333336,9 de Julio 2429
4145,1972.0,9.0,197.0,9.0,,-32.950768333333336,-60.6582438888889,9 de Julio 2417
4993,1973.0,9.0,197.0,10.0,,-32.95090833333333,-60.65822966666666,Santiago 1422
17860,2010.0,9.0,197.0,14.0,,-32.951204142857144,-60.65866328571429,Zeballos 2444
15357,2002.0,9.0,197.0,17.0,,-32.951648166666665,-60.65828316666667,Santiago 1500
21292,2020.0,9.0,197.0,19.0,,-32.9516005,-60.6584475,Zeballos 2416
